Candidate	Party	Rank	Gender	Norwegian	Ethnicity	Birth Year	Priority	County	Code	Municipality
Randi Benjaminsen	SV	4	Female	Norsk		1951	NO	Buskerud	0625	Nedre Eiker
Roger Andersen	SV	5	Male	Norsk		1965	NO	Buskerud	0625	Nedre Eiker
Nina Erfanian	SV	6	Female	Norsk		1963	NO	Buskerud	0625	Nedre Eiker
Steinar Guttorm Engedahl	SV	7	Male	Norsk		1952	NO	Buskerud	0625	Nedre Eiker
Berit Engebak	SV	8	Female	Norsk		1956	NO	Buskerud	0625	Nedre Eiker
Eivind Bøilestad	SV	9	Male	Norsk		1958	NO	Buskerud	0625	Nedre Eiker
Trine Lise Ramsrud	SV	10	Female	Norsk		1959	NO	Buskerud	0625	Nedre Eiker
Serign Saihou Sarr	SV	11	Male	Norsk		1951	NO	Buskerud	0625	Nedre Eiker
Elly Therese Thoresen	H	1	Female	Norsk		1957	YES	Buskerud	0625	Nedre Eiker
Tor Tveter	H	2	Male	Norsk		1962	YES	Buskerud	0625	Nedre Eiker
Eili Dorthea Bakketun	H	3	Female	Norsk		1963	YES	Buskerud	0625	Nedre Eiker
Ole Trillhus	H	4	Male	Norsk		1976	YES	Buskerud	0625	Nedre Eiker
Margaret Sandøy Ramberg	H	5	Female	Norsk		1954	NO	Buskerud	0625	Nedre Eiker
Leni Stokkenes Halvorsen	H	6	Female	Norsk		1966	NO	Buskerud	0625	Nedre Eiker
Rune Fredheim	H	7	Male	Norsk		1960	NO	Buskerud	0625	Nedre Eiker
Malin Beathe Elvina Nyborg Olsen	H	8	Female	Norsk		1993	NO	Buskerud	0625	Nedre Eiker
Stein Ramberg	H	9	Male	Norsk		1953	NO	Buskerud	0625	Nedre Eiker
Guro Karina Stykket	H	10	Female	Norsk		1992	NO	Buskerud	0625	Nedre Eiker
Kjell Ohldieck	H	11	Male	Norsk		1958	NO	Buskerud	0625	Nedre Eiker
Jørn Gjennestad	H	12	Male	Norsk		1946	NO	Buskerud	0625	Nedre Eiker
Linda Tennebø	H	13	Female	Norsk		1972	NO	Buskerud	0625	Nedre Eiker
Per Arne Haugen	H	14	Male	Norsk		1967	NO	Buskerud	0625	Nedre Eiker
Syed Wali Haider Gilani	H	15	Male	Non	Arabic	1996	NO	Buskerud	0625	Nedre Eiker
Ole Anders Fredheim	H	16	Male	Norsk		1983	NO	Buskerud	0625	Nedre Eiker
Gunn Lisbeth Lundhaug	H	17	Female	Norsk		1961	NO	Buskerud	0625	Nedre Eiker
Benedicte Vissing Holst Lensberg	H	18	Female	Norsk		1963	NO	Buskerud	0625	Nedre Eiker
Nadia Michelle Fleischer Nyborg	H	19	Female	Norsk		1996	NO	Buskerud	0625	Nedre Eiker
Runar Sandvold	H	20	Male	Norsk		1948	NO	Buskerud	0625	Nedre Eiker
Syed Haider Gilani	H	21	Male	Non	Arabic	1966	NO	Buskerud	0625	Nedre Eiker
Per Madsen	H	22	Male	Norsk		1947	NO	Buskerud	0625	Nedre Eiker
Wigdis Hartvigsen Olsen	H	23	Female	Norsk		1944	NO	Buskerud	0625	Nedre Eiker
Marianne Julie Szymanek Gulbrandsen	H	24	Female	Non	West Slavic	1950	NO	Buskerud	0625	Nedre Eiker
Marit Gjerde	H	25	Female	Norsk		1946	NO	Buskerud	0625	Nedre Eiker
Lill Irene Sandberg	H	26	Female	Norsk		1943	NO	Buskerud	0625	Nedre Eiker
Jon Sørensen	H	27	Male	Norsk		1952	NO	Buskerud	0625	Nedre Eiker
Eva Marie Sundby	H	28	Female	Norsk		1957	NO	Buskerud	0625	Nedre Eiker
Astrid Marie Olsen	H	29	Female	Norsk		1934	NO	Buskerud	0625	Nedre Eiker
Onvor Anny Andersen	H	30	Female	Norsk		1939	NO	Buskerud	0625	Nedre Eiker
Frode Falk	H	31	Male	Norsk		1961	NO	Buskerud	0625	Nedre Eiker
Eldbjørg Torsøe	H	32	Female	Norsk		1973	NO	Buskerud	0625	Nedre Eiker
Helge Berget	H	33	Male	Norsk		1949	NO	Buskerud	0625	Nedre Eiker
Trond Lind Petersen	H	34	Male	Norsk		1953	NO	Buskerud	0625	Nedre Eiker
Karin Dokken	H	35	Female	Norsk		1972	NO	Buskerud	0625	Nedre Eiker
Jostein Andre Kretz	V	1	Male	Norsk		1959	YES	Buskerud	0625	Nedre Eiker
Pål Bentsen	V	2	Male	Norsk		1972	NO	Buskerud	0625	Nedre Eiker
Mariann Ekkeren Væring	V	3	Female	Norsk		1970	NO	Buskerud	0625	Nedre Eiker
Else Marit Gaathaug	V	4	Female	Norsk		1941	NO	Buskerud	0625	Nedre Eiker
Magnus Flaten Hansen	V	5	Male	Norsk		1997	NO	Buskerud	0625	Nedre Eiker
Henrik Ytrelid Manfredo	V	6	Male	Norsk		1970	NO	Buskerud	0625	Nedre Eiker
Ann-Kathrin Moen Johansen	V	7	Female	Norsk		1969	NO	Buskerud	0625	Nedre Eiker
Ali Abbas Rizvi	V	8	Male	Norsk		1976	NO	Buskerud	0625	Nedre Eiker
Cecilie Alexandra Adams	V	9	Female	Norsk		1997	NO	Buskerud	0625	Nedre Eiker
Frode Andreas Brurberg Hansen	V	10	Male	Norsk		1975	NO	Buskerud	0625	Nedre Eiker
Tale Eriksen Voldseth	V	11	Female	Norsk		1996	NO	Buskerud	0625	Nedre Eiker
Glenn Andre Eriksen	V	12	Male	Norsk		1971	NO	Buskerud	0625	Nedre Eiker
Torill Fossen Bentsen	V	13	Female	Norsk		1957	NO	Buskerud	0625	Nedre Eiker
Ole-Kristian Friis	KRISTNE	1	Male	Norsk		1962	YES	Buskerud	0625	Nedre Eiker
Jan Harald Olsen	KRISTNE	2	Male	Norsk		1975	NO	Buskerud	0625	Nedre Eiker
Valborg Synnøve Kjesbu	KRISTNE	3	Female	Norsk		1954	NO	Buskerud	0625	Nedre Eiker
Ottar Arne Dahl	KRISTNE	4	Male	Norsk		1966	NO	Buskerud	0625	Nedre Eiker
Vidar Skretteberg	KRISTNE	5	Male	Norsk		1942	NO	Buskerud	0625	Nedre Eiker
Jon Harald Bakstad	KRISTNE	6	Male	Norsk		1970	NO	Buskerud	0625	Nedre Eiker
Moddi Waldemar-Lima	KRISTNE	7	Male	Norsk		1973	NO	Buskerud	0625	Nedre Eiker
Turid Solberg Thomassen	KRF	1	Female	Norsk		1954	YES	Buskerud	0625	Nedre Eiker
Øyvind Robstad	KRF	2	Male	Norsk		1968	YES	Buskerud	0625	Nedre Eiker
Cathrin Janøy	KRF	3	Female	Norsk		1982	YES	Buskerud	0625	Nedre Eiker
Jørgen I. V. Kolsboe Lejbølle	KRF	4	Male	Norsk		1946	NO	Buskerud	0625	Nedre Eiker
Ståle Berdal	KRF	5	Male	Norsk		1939	NO	Buskerud	0625	Nedre Eiker
Sigrunn Brekke	KRF	6	Female	Norsk		1947	NO	Buskerud	0625	Nedre Eiker
Arne Pedersen	KRF	7	Male	Norsk		1954	NO	Buskerud	0625	Nedre Eiker
Venche Marie Ringsby	KRF	8	Female	Norsk		1952	NO	Buskerud	0625	Nedre Eiker
Jan Ivar Kallstad	KRF	9	Male	Norsk		1943	NO	Buskerud	0625	Nedre Eiker
Edel Marena Løver	KRF	10	Female	Norsk		1936	NO	Buskerud	0625	Nedre Eiker
Jael Eunice Dayer Armoa de Røine	KRF	11	Female	Non	Hebrew	1977	NO	Buskerud	0625	Nedre Eiker
Grethe Berit Sviggum	KRF	12	Female	Norsk		1929	NO	Buskerud	0625	Nedre Eiker
Gunnar Marlof Kristiansen	KRF	13	Male	Norsk		1923	NO	Buskerud	0625	Nedre Eiker
Dagfinn Emil Brekke	KRF	14	Male	Norsk		1946	NO	Buskerud	0625	Nedre Eiker
Marianne Riis Rasmussen	AP	1	Female	Norsk		1960	YES	Akershus	0220	Asker
Anders  Utne	AP	2	Male	Norsk		1943	YES	Akershus	0220	Asker
Solav Abbas	AP	3	Female	Non	Pakistani	1970	YES	Akershus	0220	Asker
Svein Hillestad	AP	4	Male	Norsk		1956	YES	Akershus	0220	Asker
May Britt Myklebust	AP	5	Female	Norsk		1971	NO	Akershus	0220	Asker
Frode Lerstein	AP	6	Male	Norsk		1951	NO	Akershus	0220	Asker
Elisabeth Fanghol	AP	7	Female	Norsk		1983	NO	Akershus	0220	Asker
Nils August Rud Grønning	AP	8	Male	Norsk		1993	NO	Akershus	0220	Asker
Kristin Oudmayer	AP	9	Female	Norsk		1973	NO	Akershus	0220	Asker
Nikolai Kobro	AP	10	Male	Non	Finnish	1993	NO	Akershus	0220	Asker
Elin Heio Kobro	AP	11	Female	Non	Finnish	1964	NO	Akershus	0220	Asker
Abdirahman Abdulkadir Mohamed	AP	12	Male	Non	Arabic	1994	NO	Akershus	0220	Asker
Anne Cathrine Berger	AP	13	Female	Norsk		1972	NO	Akershus	0220	Asker
Lasse  Efskind	AP	14	Male	Norsk		1944	NO	Akershus	0220	Asker
Lisa Jakobsen	AP	15	Female	Norsk		1994	NO	Akershus	0220	Asker
Tore Hansen	AP	16	Male	Norsk		1963	NO	Akershus	0220	Asker
Synnøve Væring Bekker	AP	17	Female	Norsk		1958	NO	Akershus	0220	Asker
Ole Willy Sandbekk	AP	18	Male	Norsk		1945	NO	Akershus	0220	Asker
Ellen Cathinka Nannestad	AP	19	Female	Norsk		1956	NO	Akershus	0220	Asker
Mads Henrik Almaas	AP	20	Male	Norsk		1972	NO	Akershus	0220	Asker
Tove  Selnes	AP	21	Female	Norsk		1969	NO	Akershus	0220	Asker
Jostein Rustad	AP	22	Male	Norsk		1946	NO	Akershus	0220	Asker
Frøydis Rui-Rahman	AP	23	Female	Norsk		1975	NO	Akershus	0220	Asker
Svein Tore Bergestuen	AP	24	Male	Norsk		1974	NO	Akershus	0220	Asker
Ingrid Strand Garås	AP	25	Female	Norsk		1997	NO	Akershus	0220	Asker
Christian Haaseth	AP	26	Male	Norsk		1986	NO	Akershus	0220	Asker
Silje Renate Bækkelund	AP	27	Female	Norsk		1985	NO	Akershus	0220	Asker
Sindre Fossum Beyer	AP	28	Male	Norsk		1977	NO	Akershus	0220	Asker
Vera Selnes	AP	29	Female	Norsk		1948	NO	Akershus	0220	Asker
Jan Johan Sandal	AP	30	Male	Norsk		1943	NO	Akershus	0220	Asker
Ole Jacob Johansen	FRP	1	Male	Norsk		1962	YES	Akershus	0220	Asker
Knut Auke	FRP	2	Male	Norsk		1958	YES	Akershus	0220	Asker
Trond Ellingsen	FRP	3	Male	Norsk		1951	YES	Akershus	0220	Asker
Linn Lorentzen Lunde	FRP	4	Female	Norsk		1994	YES	Akershus	0220	Asker
Tore Andreas Larsen	FRP	5	Male	Norsk		1972	NO	Akershus	0220	Asker
Kjetil Andreas Nesland	FRP	6	Male	Norsk		1976	NO	Akershus	0220	Asker
Aud Rigmor Thokle	FRP	7	Female	Norsk		1940	NO	Akershus	0220	Asker
Anders Lagerqvist	FRP	8	Male	Norsk		1970	NO	Akershus	0220	Asker
Sissel Eggesbø	FRP	9	Female	Norsk		1936	NO	Akershus	0220	Asker
Odd Garm	FRP	10	Male	Norsk		1942	NO	Akershus	0220	Asker
Harald Anonsen	FRP	11	Male	Norsk		1944	NO	Akershus	0220	Asker
Jan Kristian Næss	FRP	12	Male	Norsk		1935	NO	Akershus	0220	Asker
Rune Spångberg	FRP	13	Male	Norsk		1957	NO	Akershus	0220	Asker
Reidun Kvaksrud	FRP	14	Female	Norsk		1962	NO	Akershus	0220	Asker
Justyna Urbanek-Spångberg	FRP	15	Female	Non	West Slavic	1955	NO	Akershus	0220	Asker
Tore Fjeld	FRP	16	Male	Norsk		1960	NO	Akershus	0220	Asker
Mikkel Bøyum	FRP	17	Male	Norsk		1935	NO	Akershus	0220	Asker
Kurt  Chetkowski	FRP	18	Male	Non	West Slavic	1952	NO	Akershus	0220	Asker
Lene Winger Conradi	H	1	Female	Norsk		1970	YES	Akershus	0220	Asker
Leif Frode Onarheim	H	2	Male	Norsk		1934	YES	Akershus	0220	Asker
Elisabeth Selmer	H	3	Female	Norsk		1947	YES	Akershus	0220	Asker
Hans Andersen Hveem	H	4	Male	Norsk		1946	YES	Akershus	0220	Asker
Kari Sofie Bjørnsen	H	5	Female	Norsk		1967	YES	Akershus	0220	Asker
Terje Lindberg	H	6	Male	Norsk		1963	YES	Akershus	0220	Asker
Julie Lovise Green Holten	H	7	Female	Norsk		1994	NO	Akershus	0220	Asker
Kay Arne Sørensen	H	8	Male	Norsk		1962	NO	Akershus	0220	Asker
Marie Hansgård Gjelsvik	H	9	Female	Norsk		1988	NO	Akershus	0220	Asker
Karl  Bønnhoff	H	10	Male	Norsk		1943	NO	Akershus	0220	Asker
Kirsti Kierulf	H	11	Female	Norsk		1962	NO	Akershus	0220	Asker
Didrik Dewan	H	12	Male	Norsk		1995	NO	Akershus	0220	Asker
Cathrine Jensen	H	13	Female	Norsk		1961	NO	Akershus	0220	Asker
Olav Eikemo	H	14	Male	Norsk		1962	NO	Akershus	0220	Asker
Angelika  Sorteberg	H	15	Female	Norsk		1965	NO	Akershus	0220	Asker
Svein  Svarstad	H	16	Male	Norsk		1945	NO	Akershus	0220	Asker
Karin Moksness	H	17	Female	Norsk		1953	NO	Akershus	0220	Asker
Ologbig Mohammad	H	18	Male	Non	Arabic	1968	NO	Akershus	0220	Asker
Nina Ekren Holmen	H	19	Female	Norsk		1953	NO	Akershus	0220	Asker
Blerim Gjoni	H	20	Male	Non	South Slavic	1975	NO	Akershus	0220	Asker
Lise Bjarkli	H	21	Female	Norsk		1965	NO	Akershus	0220	Asker
Bjørn Andre Arstad	H	22	Male	Norsk		1968	NO	Akershus	0220	Asker
Cecilie Lindgren	H	23	Female	Norsk		1972	NO	Akershus	0220	Asker
Finn Edvin Brøndal	H	24	Male	Norsk		1950	NO	Akershus	0220	Asker
Ingunn Unhjem Johansen	H	25	Female	Norsk		1973	NO	Akershus	0220	Asker
Håvard Espelin	H	26	Male	Norsk		1967	NO	Akershus	0220	Asker
Trine Bendixen	H	27	Female	Norsk		1949	NO	Akershus	0220	Asker
Trond Jerve	H	28	Male	Norsk		1961	NO	Akershus	0220	Asker
Ole Christoffer Rønning	H	29	Male	Norsk		1942	NO	Akershus	0220	Asker
Jørgen Lønø	H	30	Male	Norsk		1961	NO	Akershus	0220	Asker
Linda Medalen	H	31	Female	Norsk		1965	NO	Akershus	0220	Asker
Simen  Malerbakken	H	32	Male	Norsk		1977	NO	Akershus	0220	Asker
Kent  Ryen	H	33	Male	Norsk		1974	NO	Akershus	0220	Asker
Trygve  Lia	H	34	Male	Norsk		1945	NO	Akershus	0220	Asker
Turid Lohne Velund	H	35	Female	Norsk		1952	NO	Akershus	0220	Asker
Thor Egil Thoeneie	H	36	Male	Norsk		1970	NO	Akershus	0220	Asker
Aleksander Halmrast	H	37	Male	Norsk		1986	NO	Akershus	0220	Asker
Hans Petter Fjeldstad	H	38	Male	Norsk		1944	NO	Akershus	0220	Asker
Kjetil Stake	H	39	Male	Norsk		1979	NO	Akershus	0220	Asker
Knut Dyre Haug	H	40	Male	Norsk		1956	NO	Akershus	0220	Asker
Odd Martin Helleland	H	41	Male	Norsk		1970	NO	Akershus	0220	Asker
Anne Cathrine Nicolaysen	H	42	Female	Norsk		1953	NO	Akershus	0220	Asker
Daniel Fladvad	H	43	Male	Norsk		1996	NO	Akershus	0220	Asker
Nils Eivind Breivik	H	44	Male	Norsk		1943	NO	Akershus	0220	Asker
Geir  Aarseth	H	45	Male	Norsk		1946	NO	Akershus	0220	Asker
Stein Robert Flatmo	H	46	Male	Norsk		1977	NO	Akershus	0220	Asker
Søren Hielm Friis	H	47	Male	Norsk		1951	NO	Akershus	0220	Asker
Marianne Istad	H	48	Female	Norsk		1977	NO	Akershus	0220	Asker
Øivind Kaspersen	H	49	Male	Norsk		1974	NO	Akershus	0220	Asker
Sebastian Bergseth Borgen	H	50	Male	Norsk		1996	NO	Akershus	0220	Asker
Mons Styrmo	H	51	Male	Norsk		1974	NO	Akershus	0220	Asker
Annemor Onarheim	H	52	Female	Norsk		1937	NO	Akershus	0220	Asker
Torleiv Ole Rognum	KRF	1	Male	Norsk		1948	YES	Akershus	0220	Asker
Ann Helen Frivold	KRF	2	Female	Norsk		1957	YES	Akershus	0220	Asker
Miriam Hjerpaasen	KRF	3	Female	Norsk		1962	NO	Akershus	0220	Asker
Camilla Miller	KRF	4	Female	Norsk		1979	NO	Akershus	0220	Asker
Finn Tellsgård	KRF	5	Male	Norsk		1947	NO	Akershus	0220	Asker
Anine Brendhagen	KRF	6	Female	Norsk		1973	NO	Akershus	0220	Asker
Ivar Skjulestad	KRF	7	Male	Norsk		1949	NO	Akershus	0220	Asker
Randi Mollan Bølset	KRF	8	Female	Norsk		1942	NO	Akershus	0220	Asker
Hildur Horn Øien	KRF	9	Female	Norsk		1940	NO	Akershus	0220	Asker
Brian Anders Gundersen	KRF	10	Male	Norsk		1943	NO	Akershus	0220	Asker
John Kristian Stranden	KRF	11	Male	Norsk		1947	NO	Akershus	0220	Asker
Astrid Bjellebø Bayegan	KRF	12	Female	Norsk		1943	NO	Akershus	0220	Asker
Solveig  Lande	KRF	13	Female	Norsk		1943	NO	Akershus	0220	Asker
Tore Gude	KRF	14	Male	Norsk		1940	NO	Akershus	0220	Asker
Bjørn Lande	KRF	15	Male	Norsk		1942	NO	Akershus	0220	Asker
Birgith Jørgensen	KRF	16	Female	Norsk		1965	NO	Akershus	0220	Asker
Arne Dale	KRF	17	Male	Norsk		1953	NO	Akershus	0220	Asker
Ingjerd Kvalvaag Flæte	KRF	18	Female	Norsk		1944	NO	Akershus	0220	Asker
Øistein Mjærum	KRF	19	Male	Norsk		1973	NO	Akershus	0220	Asker
Hilde Sunnanå Plyhn	KRF	20	Female	Norsk		1947	NO	Akershus	0220	Asker
Odvar Omland	KRF	21	Male	Norsk		1923	NO	Akershus	0220	Asker
Kristin Bjelke	MDG	1	Female	Norsk		1957	YES	Akershus	0220	Asker
Anne Hilde Røsvik	MDG	2	Female	Norsk		1969	YES	Akershus	0220	Asker
Inge Johnsen	MDG	3	Male	Norsk		1969	YES	Akershus	0220	Asker
Liv Knatten	MDG	4	Female	Norsk		1953	YES	Akershus	0220	Asker
Paal Steine	MDG	5	Male	Norsk		1961	YES	Akershus	0220	Asker
Gry Grimsrud Løberg	MDG	6	Female	Norsk		1968	YES	Akershus	0220	Asker
Kai Ove Finvold	MDG	7	Male	Norsk		1960	NO	Akershus	0220	Asker
Marte Bjørkmann	MDG	8	Female	Norsk		1975	NO	Akershus	0220	Asker
Jan Häusler	MDG	9	Male	Norsk		1957	NO	Akershus	0220	Asker
Heidi Nilsson	MDG	10	Female	Norsk		1989	NO	Akershus	0220	Asker
Marko Pedersen	MDG	11	Male	Non	West Slavic	1976	NO	Akershus	0220	Asker
Kirsten Vaaje	MDG	12	Female	Norsk		1945	NO	Akershus	0220	Asker
Pippip Ferner Apalnes	MDG	13	Female	Norsk		1957	NO	Akershus	0220	Asker
Henrik Lid Scharff	MDG	14	Male	Norsk		1965	NO	Akershus	0220	Asker
Rina Ihlen	MDG	15	Female	Non	Indian	1947	NO	Akershus	0220	Asker
Vigdis Hjorth	MDG	16	Female	Norsk		1959	NO	Akershus	0220	Asker
Even Steine	MDG	17	Male	Norsk		1994	NO	Akershus	0220	Asker
Gerd  Hennum	MDG	18	Female	Norsk		1934	NO	Akershus	0220	Asker
Johannes  Braadlie	MDG	19	Male	Norsk		1994	NO	Akershus	0220	Asker
Anne  Bull-Gundersen	MDG	20	Female	Norsk		1957	NO	Akershus	0220	Asker
Kari Kveim Lie	MDG	21	Female	Norsk		1944	NO	Akershus	0220	Asker
Petter Berntsen	MDG	22	Male	Norsk		1960	NO	Akershus	0220	Asker
Maria Elise Begby	MDG	23	Female	Norsk		1984	NO	Akershus	0220	Asker
Øivind Sigvart Jorfald	MDG	24	Male	Norsk		1950	NO	Akershus	0220	Asker
Siri Schrøder Vesterkjær	MDG	25	Female	Norsk		1949	NO	Akershus	0220	Asker
Atle Risbøl Litschutin	MDG	26	Male	Norsk		1994	NO	Akershus	0220	Asker
Kjell Sandanger	PP	1	Male	Norsk		1939	YES	Akershus	0220	Asker
Mildrid Unhjem Johansen	PP	2	Female	Norsk		1939	YES	Akershus	0220	Asker
Sigmund  Nylund	PP	3	Male	Norsk		1946	YES	Akershus	0220	Asker
Elisabeth Nordli Isaksen	PP	4	Female	Norsk		1943	YES	Akershus	0220	Asker
Frank Jøsendal	PP	5	Male	Norsk		1945	YES	Akershus	0220	Asker
Tor Hoel	PP	6	Male	Norsk		1940	YES	Akershus	0220	Asker
Mette Lise Sandanger	PP	7	Female	Norsk		1945	NO	Akershus	0220	Asker
Ola  Tollefsen	PP	8	Male	Norsk		1944	NO	Akershus	0220	Asker
Inger Urbye	PP	9	Female	Norsk		1952	NO	Akershus	0220	Asker
Jørn Erik Aaserud	PP	10	Male	Norsk		1942	NO	Akershus	0220	Asker
Hilde Karin Sharman	PP	11	Female	Norsk		1942	NO	Akershus	0220	Asker
Helge Olav Fjugstad	PP	12	Male	Norsk		1944	NO	Akershus	0220	Asker
Ellen Borse	PP	13	Female	Norsk		1947	NO	Akershus	0220	Asker
Jostein Sonstad	PP	14	Male	Norsk		1939	NO	Akershus	0220	Asker
Solveig Fossum	PP	15	Female	Norsk		1930	NO	Akershus	0220	Asker
Aase  Amundsen	PP	16	Female	Norsk		1926	NO	Akershus	0220	Asker
Bård Kjetil Dahl	R	1	Male	Norsk		1968	YES	Akershus	0220	Asker
Tone Torgersen	R	2	Female	Norsk		1945	NO	Akershus	0220	Asker
Stener Richard Vogt	R	3	Male	Norsk		1955	NO	Akershus	0220	Asker
Elisabeth Sommerfelt	R	4	Female	Norsk		1951	NO	Akershus	0220	Asker
Per Hallvard Eliassen	R	5	Male	Norsk		1966	NO	Akershus	0220	Asker
Hedda  Kastås	R	6	Female	Norsk		1996	NO	Akershus	0220	Asker
Eivind Karfjell	R	7	Male	Norsk		1970	NO	Akershus	0220	Asker
Anne Grete Lieng	R	8	Female	Norsk		1954	NO	Akershus	0220	Asker
Magnus Iversen	R	9	Male	Norsk		1985	NO	Akershus	0220	Asker
Marit Lykseth	R	10	Female	Norsk		1948	NO	Akershus	0220	Asker
Palle Birch Jensen	R	11	Male	Norsk		1948	NO	Akershus	0220	Asker
Ellen Kristine Myran	R	12	Female	Norsk		1951	NO	Akershus	0220	Asker
Dag Jøran Jakobsen	R	13	Male	Norsk		1955	NO	Akershus	0220	Asker
Aksel Nærstad	R	14	Male	Norsk		1952	NO	Akershus	0220	Asker
Oddvar Igland	SP	1	Male	Norsk		1963	YES	Akershus	0220	Asker
Guri Størvold	SP	2	Female	Norsk		1976	NO	Akershus	0220	Asker
Leif Egil Sebjørnsrud	SP	3	Male	Norsk		1984	NO	Akershus	0220	Asker
Inger Johanne Aaby	SP	4	Female	Norsk		1986	NO	Akershus	0220	Asker
Hans Ellef Wettre	SP	5	Male	Norsk		1946	NO	Akershus	0220	Asker
Elisabeth Bakke	SP	6	Female	Norsk		1962	NO	Akershus	0220	Asker
Odd-Einar Hjortnæs	SP	7	Male	Norsk		1971	NO	Akershus	0220	Asker
Guri Hafsten Aalerud	SP	8	Female	Norsk		1948	NO	Akershus	0220	Asker
Svein Otto Aanonsen	SP	9	Male	Norsk		1954	NO	Akershus	0220	Asker
Sebastian Lillejord	SP	10	Male	Norsk		1993	NO	Akershus	0220	Asker
Siv Tove Andersson	SP	11	Female	Norsk		1954	NO	Akershus	0220	Asker
Hans Fredrik Aaby	SP	12	Male	Norsk		1992	NO	Akershus	0220	Asker
Gunvor Hjerpåsen Hol	SP	13	Female	Norsk		1948	NO	Akershus	0220	Asker
Tor Kristian Solberg	SP	14	Male	Norsk		1942	NO	Akershus	0220	Asker
Unni Helene Bue	SP	15	Female	Norsk		1943	NO	Akershus	0220	Asker
Fred Wenger	SP	16	Male	Norsk		1959	NO	Akershus	0220	Asker
Astrid Bach	SP	17	Female	Norsk		1969	NO	Akershus	0220	Asker
Frank  Rosvoll	SP	18	Male	Norsk		1968	NO	Akershus	0220	Asker
Torild Fossnes	SP	19	Female	Norsk		1946	NO	Akershus	0220	Asker
Audun Lågøyr	SP	20	Male	Norsk		1969	NO	Akershus	0220	Asker
Harald Velsand	SP	21	Male	Norsk		1955	NO	Akershus	0220	Asker
Åse  Hjortnæs	SP	22	Female	Norsk		1950	NO	Akershus	0220	Asker
Trond Buttingsrud	SP	23	Male	Norsk		1946	NO	Akershus	0220	Asker
Anne Sophie Aaby	SP	24	Female	Norsk		1958	NO	Akershus	0220	Asker
Johan  Aalerud	SP	25	Male	Norsk		1943	NO	Akershus	0220	Asker
Anfinn Bernaas	SP	26	Male	Norsk		1954	NO	Akershus	0220	Asker
Kristin Bue Jahn	SP	27	Female	Norsk		1967	NO	Akershus	0220	Asker
Jan Henrik Bangen	SP	28	Male	Norsk		1960	NO	Akershus	0220	Asker
Sigmund Andersson	SP	29	Male	Norsk		1991	NO	Akershus	0220	Asker
Kari Anne Aaby	SP	30	Female	Norsk		1988	NO	Akershus	0220	Asker
Sigmund Bue	SP	31	Male	Norsk		1938	NO	Akershus	0220	Asker
Odd  Isachsen	SP	32	Male	Norsk		1922	NO	Akershus	0220	Asker
Gro Sætersmoen	SP	33	Female	Norsk		1968	NO	Akershus	0220	Asker
Christian Falchenberg	SP	34	Male	Norsk		1945	NO	Akershus	0220	Asker
Ola Aanonsen	SP	35	Male	Norsk		1942	NO	Akershus	0220	Asker
Hans Christian Aaby	SP	36	Male	Norsk		1952	NO	Akershus	0220	Asker
Joel  Ene	SV	1	Male	Norsk		1965	YES	Akershus	0220	Asker
Edvard Wølner Bjørnson	SV	2	Male	Norsk		1993	YES	Akershus	0220	Asker
Janne  Grøttumsbråten	SV	3	Female	Norsk		1968	NO	Akershus	0220	Asker
Mona Engebretsen	SV	4	Female	Norsk		1979	NO	Akershus	0220	Asker
Petter Hauge-Corneliussen	SV	5	Male	Norsk		1997	NO	Akershus	0220	Asker
Marianne Thøring	SV	6	Female	Norsk		1982	NO	Akershus	0220	Asker
Karl Einar Fjellheim	SV	7	Male	Norsk		1951	NO	Akershus	0220	Asker
Anlaug Mejlbo	SV	8	Female	Norsk		1951	NO	Akershus	0220	Asker
Dag Henning Sæther	SV	9	Male	Norsk		1955	NO	Akershus	0220	Asker
Marit Røgeberg	SV	10	Female	Norsk		1945	NO	Akershus	0220	Asker
Sverre Pedersen	SV	11	Male	Norsk		1958	NO	Akershus	0220	Asker
Victoria Nilsen Torvik	SV	12	Female	Norsk		1960	NO	Akershus	0220	Asker
Atle Hillestad	SV	13	Male	Norsk		1956	NO	Akershus	0220	Asker
Marianne Vikdal	SV	14	Female	Norsk		1967	NO	Akershus	0220	Asker
Roy  Corell	SV	15	Male	Norsk		1947	NO	Akershus	0220	Asker
Jostein Furelid Tellnes	V	1	Male	Norsk		1978	YES	Akershus	0220	Asker
Marit Helene Meyer	V	2	Female	Norsk		1973	YES	Akershus	0220	Asker
Bernt Bucher Johannessen	V	3	Male	Norsk		1968	YES	Akershus	0220	Asker
Marit Brochmann	V	4	Female	Norsk		1980	YES	Akershus	0220	Asker
Jens Måge	V	5	Male	Norsk		1966	YES	Akershus	0220	Asker
Lisbet Landfald	V	6	Female	Norsk		1960	YES	Akershus	0220	Asker
Njål Vikdal	V	7	Male	Norsk		1968	NO	Akershus	0220	Asker
Gro Buttingsrud Martnes	V	8	Female	Norsk		1973	NO	Akershus	0220	Asker
Catalina Åker-Furre	V	9	Female	Norsk		1984	NO	Akershus	0220	Asker
Harald Brevig	V	10	Male	Norsk		1978	NO	Akershus	0220	Asker
Christian Steenfeldt-Foss	V	11	Male	Norsk		1963	NO	Akershus	0220	Asker
Gry Bøhmer	V	12	Female	Norsk		1973	NO	Akershus	0220	Asker
